,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,1,0,1,0.5,1,0.23527628
1,1,0,0,1,0,0.5667669,1,0.41519764
2,2,0,0,1,0,0.6163613,1,0.5527878
3,3,0,0,1,0,0.6527734,1,0.6580062
4,4,0,0,1,1,0.6794849,1,0.73846924
5,5,0,0,1,1,0.69915766,1,0.8000012
6,6,0,0,1,1,0.7137273,1,0.8470562
7,7,0,0,1,0,0.72457904,1,0.88304025
8,8,0,0,1,0,0.7327034,1,0.9105581
9,9,0,1,0,1,0.7388125,1,0.93160164
10,10,0,1,0,1,0.743423,1,0.9476942
11,11,1,1,1,1,0.74691254,1,0.48944792
12,12,1,1,1,1,0.636203,1,0.13901615
13,13,1,1,1,1,0.539604,1,-0.12896734
14,14,0,0,1,0,0.46324804,1,0.1366519
15,15,1,1,1,1,0.5389332,1,-0.13077533
16,16,0,1,0,1,0.46273473,1,0.13526928
17,17,0,0,1,0,0.53854084,1,0.3387199
18,18,0,0,1,0,0.59551185,1,0.49430344
19,19,1,0,0,0,0.6374854,1,0.14272928
20,20,1,1,1,1,0.5406572,1,-0.12612782
21,21,0,0,1,0,0.4640544,1,0.13882335
22,22,1,1,1,1,0.5395493,1,-0.12911478
23,23,1,1,1,1,0.4632062,1,-0.33401343
24,24,1,1,1,1,0.40578339,1,-0.49070427
25,25,0,1,0,0,0.36346498,1,-0.1399769
26,26,1,1,1,1,0.46012345,1,-0.34231994
27,27,0,0,1,1,0.40349826,1,-0.026503894
28,28,1,0,0,0,0.49243408,1,-0.25554445
29,29,1,1,1,0,0.42755902,1,-0.43069717
30,30,1,1,1,1,0.37946215,1,-0.56464064
31,31,1,1,1,0,0.34416512,1,-0.6670704
32,32,1,1,1,0,0.31826502,1,-0.7454008
33,33,0,1,0,1,0.29918006,1,-0.3347494
34,34,1,1,1,1,0.40558076,1,-0.49126709
35,35,1,0,0,0,0.3633163,1,-0.6109599
36,36,1,1,1,1,0.33232647,1,-0.7024918
37,37,1,1,1,1,0.3095539,1,-0.7724884
38,38,1,1,1,1,0.29273495,1,-0.8260165
39,39,1,1,1,1,0.2802415,1,-0.8669507
40,40,0,0,1,1,0.27091038,1,-0.42770147
41,41,1,1,1,1,0.380268,1,-0.56234974
42,42,1,1,1,1,0.34475583,1,-0.6653185
43,43,1,1,1,1,0.31869924,1,-0.7440611
44,44,1,0,0,1,0.2995009,1,-0.8042774
45,45,1,1,1,1,0.28527603,1,-0.8503263
46,46,1,1,1,1,0.27467635,1,-0.88554096
47,47,1,1,1,1,0.26673773,1,-0.91247046
48,48,0,1,0,1,0.2607663,1,-0.46251154
49,49,0,0,1,0,0.3709457,1,-0.118417256
50,50,0,0,1,1,0.46624497,0,0.14471981
51,51,1,0,0,1,0.5412217,0,-0.12460562
52,52,1,1,1,0,0.46448675,0,-0.33056515
53,53,1,1,1,0,0.4067332,0,-0.4880673
54,54,1,0,0,1,0.36416197,0,-0.60851294
55,55,1,1,1,1,0.33294678,0,-0.70062053
56,56,1,1,1,1,0.31001076,0,-0.7710574
57,57,0,0,1,0,0.2930734,0,-0.3543696
58,58,1,1,1,0,0.40019083,0,-0.5062711
59,59,1,1,1,0,0.35936233,0,-0.62243384
60,60,0,0,1,1,0.3294256,0,-0.24071363
61,61,1,1,1,0,0.43170914,0,-0.4193557
62,62,1,0,0,0,0.38251653,0,-0.5559675
63,63,1,1,1,0,0.34640408,0,-0.6604378
64,64,0,0,1,1,0.31991062,0,-0.2697762
65,65,0,0,1,1,0.4235861,0,0.028972028
66,66,0,1,0,0,0.5082703,0,0.2574319
67,67,0,0,1,1,0.5729684,0,0.43214056
68,68,0,0,1,1,0.6209259,0,0.5657444
69,69,1,1,1,0,0.65611935,0,0.19736189
70,70,0,0,1,1,0.55610675,0,0.3862036
71,71,1,1,1,0,0.6085027,0,0.060062766
72,72,0,1,0,0,0.5171403,0,0.2812077
73,73,1,1,1,0,0.57959795,0,-0.020230083
74,74,0,0,1,0,0.49422485,0,0.21980587
75,75,1,1,1,1,0.56242406,0,-0.06718553
76,76,1,1,1,1,0.48082888,0,-0.28665465
77,77,1,1,1,0,0.41888717,0,-0.4544879
78,78,1,1,1,0,0.37308624,0,-0.58283395
79,79,1,1,1,0,0.339491,0,-0.68098325
80,80,1,1,1,0,0.31482783,0,-0.75604033
81,81,1,1,1,1,0.29663885,0,-0.81343824
82,82,1,1,1,0,0.28314787,0,-0.8573318
83,83,1,1,1,0,0.27308542,0,-0.8908982
84,84,1,1,1,0,0.2655429,0,-0.9165673
85,85,0,0,1,1,0.25986546,0,-0.46564448
86,86,1,1,1,0,0.37011126,0,-0.59136564
87,87,0,1,0,0,0.33730975,0,-0.21695505
88,88,0,1,0,0,0.4383773,0,0.06936561
89,89,1,0,0,1,0.51979256,0,-0.18223076
90,90,1,1,1,0,0.44816265,0,-0.37463248
91,91,1,0,0,1,0.39464962,0,-0.5217666
92,92,1,1,1,0,0.3552988,0,-0.6342836
93,93,1,0,0,1,0.3264433,0,-0.720328
94,94,1,0,0,1,0.3052176,0,-0.78612816
95,95,1,1,1,0,0.28952053,0,-0.8364471
96,96,0,0,1,1,0.27784523,0,-0.4043747
97,97,1,1,1,0,0.38656533,0,-0.5445112
98,98,1,0,0,1,0.34937197,0,-0.6516769
99,99,1,0,0,0,0.3220912,0,-0.73362905
100,100,1,1,1,1,0.30200619,1,-0.7962998
101,101,1,1,1,1,0.28713712,1,-0.84422565
102,102,1,1,1,1,0.27606648,1,-0.88087565
103,103,1,1,1,1,0.26778102,1,-0.90890276
104,104,1,1,1,1,0.26155242,1,-0.9303358
105,105,0,0,1,0,0.25685284,1,-0.47617358
106,106,0,0,1,1,0.3673126,1,-0.12886494
107,107,1,1,1,1,0.46327713,1,-0.33382237
108,108,0,0,1,0,0.40583602,1,-0.02000559
109,109,1,1,1,1,0.49428895,1,-0.25057504
110,110,0,1,0,1,0.42894852,1,0.043655615
111,111,1,1,1,1,0.5124605,1,-0.2018918
112,112,1,1,1,1,0.4426167,1,-0.38966772
113,113,1,1,1,1,0.39055535,1,-0.53326446
114,114,1,1,1,1,0.35229698,1,-0.64307624
115,115,0,1,0,1,0.32423943,1,-0.25649938
116,116,0,0,1,0,0.42729217,1,0.03912513
117,117,1,1,1,1,0.5111678,1,-0.20535637
118,118,1,1,1,1,0.44164085,1,-0.39231718
119,119,1,1,1,1,0.38983545,1,-0.53529054
120,120,1,1,1,1,0.3517692,1,-0.64462566
121,121,1,1,1,1,0.32385188,1,-0.7282368
122,122,0,0,1,0,0.30330577,1,-0.32162368
123,123,1,1,1,1,0.40919942,1,-0.48122954
124,124,0,0,1,0,0.36597186,1,-0.13273135
125,125,0,0,1,0,0.46217945,1,0.13377348
126,126,0,0,1,0,0.53811634,1,0.33757603
127,127,1,0,0,0,0.5951972,1,0.022876112
128,128,1,1,1,1,0.50653046,1,-0.21778238
129,129,0,0,1,0,0.4381447,1,0.06873293
130,130,1,1,1,1,0.5196122,1,-0.18271458
131,131,0,0,1,1,0.448026,1,0.09555011
132,132,1,1,1,0,0.5272512,1,-0.16220684
133,133,1,1,1,1,0.4538242,1,-0.35931972
134,134,0,0,1,0,0.39883474,1,-0.039504018
135,135,1,1,1,1,0.48872408,1,-0.26548594
136,136,1,1,1,1,0.42478275,1,-0.4382997
137,137,1,0,0,0,0.37742004,1,-0.5704544
138,138,0,0,1,1,0.34266812,1,-0.20096377
139,139,0,0,1,0,0.44287816,1,0.081594534
140,140,0,1,0,1,0.5232772,1,0.29767355
141,141,0,0,1,0,0.5841726,1,0.46291432
142,142,0,0,1,0,0.62916166,1,0.58927786
143,143,0,1,0,1,0.6621571,1,0.685911
144,144,0,1,0,0,0.68638474,1,0.7598087
145,145,1,0,0,0,0.70425826,1,0.34576747
146,146,0,0,1,1,0.59744895,1,0.49969286
147,147,0,0,1,0,0.6389064,1,0.61740327
148,148,0,0,1,0,0.66930413,1,0.7074192
149,149,0,0,1,0,0.69164747,1,0.7762565
150,150,0,0,1,1,0.70815516,0,0.8288981
151,151,0,0,1,1,0.72042173,0,0.8691543
152,152,1,1,1,0,0.72958636,0,0.42938662
153,153,0,0,1,1,0.6201854,0,0.5636384
154,154,0,0,1,1,0.6555765,0,0.66630393
155,155,0,1,0,0,0.681545,0,0.7448147
156,156,1,1,1,0,0.7006796,0,0.3343012
157,157,0,1,0,0,0.59429586,0,0.49092433
158,158,0,0,1,0,0.63659316,0,0.61069775
159,159,1,0,0,1,0.6676071,0,0.23173878
160,160,1,1,1,0,0.56577474,0,-0.058060143
161,161,0,0,1,0,0.4834307,0,0.19087632
162,162,0,0,1,1,0.5542778,0,0.3812439
163,163,0,1,0,1,0.6071526,0,0.52682257
164,164,0,0,1,1,0.6460226,0,0.63815
165,165,0,0,1,1,0.67452675,0,0.7232847
166,166,1,0,0,1,0.69549793,0,0.3178367
167,167,0,0,1,1,0.5897547,0,0.47833353
168,168,1,1,1,0,0.6332604,0,0.13051672
