,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,1,0.5,1,-0.5575242
1,1,1,0,0,0,0.36835578,1,-0.8042152
2,2,0,0,1,0,0.31477395,1,0.20167845
3,3,0,0,1,1,0.54861534,1,0.6467621
4,4,0,0,1,0,0.6514898,1,0.84370077
5,5,0,0,1,0,0.69340515,1,0.9308414
6,6,0,1,0,0,0.7110267,1,0.969399
7,7,0,0,1,0,0.71862906,1,0.9864598
8,8,0,0,1,0,0.7219538,1,0.9940088
9,9,0,1,0,1,0.7234172,1,0.997349
10,10,0,0,1,0,0.7240632,1,0.99882704
11,11,0,0,1,0,0.7243487,1,0.99948096
12,12,0,0,1,0,0.724475,1,0.99977034
13,13,0,0,1,0,0.7245309,1,0.9998984
14,14,0,0,1,0,0.7245556,1,0.99995506
15,15,0,0,1,0,0.7245665,1,0.9999801
16,16,0,0,1,0,0.72457135,1,0.9999912
17,17,0,1,0,0,0.7245735,1,0.9999961
18,18,0,0,1,0,0.72457445,1,0.9999983
19,19,0,1,0,1,0.72457486,1,0.9999992
20,20,0,0,1,0,0.72457504,1,0.99999964
21,21,0,1,0,0,0.72457516,1,0.9999998
22,22,0,0,1,0,0.72457516,1,0.99999994
23,23,1,1,1,1,0.7245752,1,-0.115048446
24,24,0,1,0,1,0.47220793,1,0.5066181
25,25,0,0,1,0,0.62011516,1,0.7816904
26,26,0,1,0,1,0.68050784,1,0.9034033
27,27,0,0,1,0,0.7055432,1,0.9572583
28,28,0,0,1,0,0.71624845,1,0.9810878
29,29,0,0,1,0,0.72090954,1,0.9916318
30,30,0,1,0,1,0.72295696,1,0.9962973
31,31,0,0,1,0,0.7238599,1,0.99836165
32,32,0,0,1,0,0.72425884,1,0.9992751
33,33,1,0,0,0,0.72443527,1,-0.11536918
34,34,1,0,0,0,0.4721306,1,-0.6085723
35,35,1,1,1,1,0.35694367,1,-0.82680273
36,36,1,1,1,1,0.31008065,1,-0.9233644
37,37,1,1,1,0,0.29046154,1,-0.9660906
38,38,1,1,1,1,0.28201845,1,-0.9849959
39,39,1,1,1,1,0.2783305,1,-0.99336106
40,40,1,1,1,0,0.2767082,1,-0.99706244
41,41,0,0,1,0,0.27599218,1,0.11634822
42,42,1,1,1,1,0.5281054,1,-0.50604296
43,43,0,0,1,0,0.3800159,1,0.33361247
44,44,1,1,1,1,0.57998055,1,-0.40990877
45,45,1,0,0,0,0.40215525,1,-0.73889893
46,46,0,0,1,1,0.32855773,1,0.23057932
47,47,0,0,1,1,0.55552816,1,0.65954995
48,48,1,1,1,0,0.654293,1,-0.2656893
49,49,1,1,1,1,0.4361029,1,-0.6750853
50,50,1,0,0,0,0.34231597,0,-0.8562331
51,51,1,1,1,1,0.3040238,0,-0.93638664
52,52,1,1,1,0,0.28787243,0,-0.9718526
53,53,0,0,1,1,0.28089127,0,0.12750295
