,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,0,0,0,0.5,1,-0.66540635
1,1,1,0,0,1,0.09562026,1,-0.8880471
2,2,1,1,1,1,0.047486845,1,-0.9625413
3,3,1,1,1,1,0.03731991,1,-0.9874666
4,4,1,1,1,1,0.034411103,1,-0.9958064
5,5,1,1,1,0,0.03348757,1,-0.99859685
6,6,1,0,0,0,0.033183936,1,-0.9995305
7,7,1,1,1,1,0.03308294,1,-0.99984294
8,8,1,1,1,1,0.03304921,1,-0.9999474
9,9,1,1,1,1,0.033037934,1,-0.9999824
10,10,1,1,1,1,0.03303416,1,-0.9999941
11,11,1,0,0,0,0.033032898,1,-0.99999803
12,12,1,1,1,1,0.033032477,1,-0.99999934
13,13,1,1,1,1,0.033032335,1,-0.99999976
14,14,1,1,1,1,0.033032287,1,-0.99999994
15,15,1,1,1,1,0.033032272,1,-1.0
16,16,1,1,1,1,0.03303227,1,-1.0
17,17,1,1,1,1,0.033032265,1,-1.0
18,18,1,1,1,1,0.033032265,1,-1.0
19,19,1,1,1,0,0.033032265,1,-1.0
20,20,1,1,1,1,0.033032265,1,-1.0
21,21,1,1,1,1,0.033032265,1,-1.0
22,22,1,1,1,1,0.033032265,1,-1.0
23,23,1,1,1,1,0.033032265,1,-1.0
24,24,1,1,1,0,0.033032265,1,-1.0
25,25,1,0,0,0,0.033032265,1,-1.0
26,26,1,1,1,1,0.033032265,1,-1.0
27,27,0,1,0,1,0.033032265,1,0.33081272
28,28,0,1,0,1,0.7534409,1,0.7760942
29,29,0,0,1,0,0.93217707,1,0.92508256
30,30,0,0,1,0,0.9578602,1,0.9749331
31,31,0,1,0,1,0.96415466,1,0.9916128
32,32,0,0,1,0,0.96605104,1,0.9971937
33,33,0,0,1,0,0.9666637,1,0.99906105
34,34,0,0,1,0,0.9668663,1,0.9996858
35,35,0,0,1,1,0.96693385,1,0.99989486
36,36,0,0,1,0,0.9669564,1,0.99996483
37,37,0,0,1,0,0.96696395,1,0.99998826
38,38,0,0,1,0,0.96696645,1,0.99999607
39,39,0,0,1,0,0.9669673,1,0.9999987
40,40,0,1,0,1,0.9669676,1,0.9999996
41,41,0,0,1,0,0.9669677,1,0.9999999
42,42,0,0,1,0,0.9669677,1,0.99999994
43,43,0,1,0,1,0.9669677,1,1.0
44,44,0,1,0,1,0.96696776,1,1.0
45,45,0,0,1,0,0.96696776,1,1.0
46,46,0,0,1,0,0.96696776,1,1.0
47,47,0,0,1,0,0.96696776,1,1.0
48,48,0,0,1,0,0.96696776,1,1.0
49,49,0,1,0,1,0.96696776,1,1.0
50,50,0,0,1,1,0.96696776,0,1.0
51,51,0,0,1,1,0.96696776,0,1.0
52,52,0,0,1,1,0.96696776,0,1.0
53,53,0,0,1,1,0.96696776,0,1.0
54,54,0,0,1,1,0.96696776,0,1.0
55,55,0,0,1,1,0.96696776,0,1.0
56,56,0,0,1,1,0.96696776,0,1.0
57,57,0,0,1,0,0.96696776,0,1.0
58,58,0,0,1,0,0.96696776,0,1.0
59,59,0,0,1,1,0.96696776,0,1.0
60,60,0,0,1,0,0.96696776,0,1.0
61,61,0,1,0,0,0.96696776,0,1.0
62,62,0,0,1,1,0.96696776,0,1.0
63,63,0,0,1,1,0.96696776,0,1.0
64,64,0,0,1,1,0.96696776,0,1.0
65,65,0,1,0,1,0.96696776,0,1.0
66,66,0,0,1,0,0.96696776,0,1.0
67,67,0,0,1,1,0.96696776,0,1.0
68,68,0,0,1,1,0.96696776,0,1.0
69,69,0,0,1,1,0.96696776,0,1.0
70,70,0,0,1,0,0.96696776,0,1.0
71,71,0,0,1,0,0.96696776,0,1.0
72,72,0,0,1,1,0.96696776,0,1.0
73,73,0,0,1,1,0.96696776,0,1.0
74,74,0,0,1,1,0.96696776,0,1.0
75,75,0,0,1,0,0.96696776,0,1.0
76,76,0,0,1,0,0.96696776,0,1.0
77,77,0,1,0,1,0.96696776,0,1.0
78,78,0,1,0,0,0.96696776,0,1.0
79,79,0,0,1,1,0.96696776,0,1.0
80,80,0,0,1,1,0.96696776,0,1.0
81,81,0,1,0,1,0.96696776,0,1.0
82,82,0,0,1,1,0.96696776,0,1.0
83,83,0,0,1,1,0.96696776,0,1.0
