,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,0,0.5,1,0.0234394
1,1,1,1,1,1,0.52002805,1,-0.00054940546
2,2,0,1,0,1,0.49953032,1,0.022902872
3,3,0,0,1,0,0.5195701,1,0.045805443
4,4,1,0,0,0,0.5390801,1,0.02129239
5,5,1,0,0,0,0.5181952,1,-0.0026460902
6,6,1,1,1,1,0.49773782,1,-0.026023468
7,7,1,0,0,0,0.47776672,1,-0.048852894
8,8,0,0,1,0,0.45833158,1,-0.024268411
9,9,1,1,1,1,0.47926438,1,-0.047138974
10,10,0,0,1,0,0.45978704,1,-0.022594664
11,11,1,1,1,1,0.48069298,1,-0.04550446
12,12,1,1,1,1,0.46117568,1,-0.06787726
13,13,0,0,1,0,0.44222957,1,-0.04284686
14,14,0,0,1,0,0.4634348,1,-0.018403154
15,15,1,1,1,1,0.48427197,1,-0.041411195
16,16,0,0,1,0,0.46465582,1,-0.017001143
17,17,0,0,1,0,0.4854695,1,0.0068367543
18,18,1,1,1,1,0.5058446,1,-0.016762896
19,19,1,1,1,1,0.485673,1,-0.039809383
20,20,0,0,1,0,0.46601865,1,-0.015436875
21,21,0,1,0,1,0.4868058,1,0.008364356
22,22,1,0,0,0,0.50715035,1,-0.015271099
23,23,1,0,0,1,0.48694742,1,-0.038352553
24,24,0,1,0,1,0.46725857,1,-0.014014193
25,25,0,0,1,0,0.48802128,1,0.009753691
26,26,0,0,1,1,0.50833786,1,0.03296447
27,27,0,0,1,0,0.52815217,1,0.0556312
28,28,0,0,1,0,0.5474173,1,0.07776664
29,29,0,0,1,0,0.5660951,1,0.099383235
30,30,0,0,1,0,0.58415616,1,0.12049315
31,31,0,0,1,0,0.6015788,1,0.14110826
32,32,0,0,1,0,0.6183486,1,0.16124018
33,33,0,0,1,0,0.6344578,1,0.1809002
34,34,0,0,1,1,0.64990467,1,0.20009941
35,35,0,0,1,0,0.6646922,1,0.2188486
36,36,0,0,1,1,0.6788281,1,0.23715831
37,37,0,0,1,1,0.69232357,1,0.25503886
38,38,0,0,1,0,0.705193,1,0.2725003
39,39,1,1,1,1,0.71745306,1,0.24267367
40,40,0,0,1,0,0.6963265,1,0.26042494
41,41,0,0,1,0,0.7090076,1,0.27776015
42,42,0,0,1,0,0.721085,1,0.294689
43,43,0,1,0,1,0.73257786,1,0.31122106
44,44,1,1,1,1,0.7435067,1,0.28048685
45,45,1,1,1,0,0.7229565,1,0.250473
46,46,0,0,1,1,0.70193654,1,0.26804146
47,47,0,0,1,0,0.7143519,1,0.28519812
48,48,1,1,1,0,0.72617173,1,0.25507385
49,49,0,0,1,1,0.70521784,1,0.2725345
50,50,0,1,0,0,0.7174768,0,0.28958583
51,51,0,0,1,1,0.72914517,0,0.30623752
52,52,1,0,0,1,0.74024326,0,0.2756201
53,53,0,0,1,0,0.71961075,0,0.2925991
54,54,0,0,1,0,0.7311754,0,0.30918017
55,55,1,1,1,0,0.7421735,0,0.27849376
56,56,0,0,1,1,0.72158927,0,0.29540545
57,57,0,0,1,1,0.73305756,0,0.31192073
58,58,0,0,1,1,0.74396276,0,0.32804888
59,59,0,0,1,1,0.75432634,0,0.34379902
60,60,0,0,1,1,0.76417047,0,0.35917997
61,61,0,0,1,1,0.7735173,0,0.3742004
62,62,0,0,1,1,0.7823892,0,0.38886878
63,63,0,0,1,0,0.79080844,0,0.40319332
64,64,0,0,1,1,0.7987967,0,0.41718212
65,65,0,0,1,0,0.8063754,0,0.43084303
66,66,1,1,1,1,0.8135651,0,0.39730492
