,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,1,0,0,0.5,0,0.58002055
1,1,0,0,1,1,0.6776685,0,0.8236173
2,2,1,1,1,0,0.7417636,0,-0.23411824
3,3,0,0,1,1,0.42557356,0,0.4816957
4,4,0,0,1,1,0.6495613,0,0.7823229
5,5,0,0,1,1,0.7315011,0,0.90858006
6,6,0,0,1,1,0.7620593,0,0.9616055
7,7,1,1,1,0,0.77415705,0,-0.17616603
8,8,1,0,0,1,0.4438157,0,-0.65400666
9,9,0,0,1,1,0.30198506,0,0.3053512
10,10,0,0,1,1,0.5965697,0,0.7082618
11,11,1,1,1,0,0.71246177,0,-0.28256518
12,12,1,1,1,0,0.41047534,0,-0.69869214
13,13,0,0,1,1,0.29005632,0,0.28658423
14,14,1,1,1,1,0.59077007,0,-0.45966107
15,15,0,0,1,1,0.35689133,0,0.38697237
16,16,0,0,1,1,0.6214622,0,0.742541
17,17,1,1,1,1,0.7213738,0,-0.2681686
18,18,1,1,1,0,0.41494572,0,-0.69264585
19,19,1,0,0,1,0.291654,0,-0.87091756
20,20,1,1,1,1,0.2468,0,-0.945788
21,21,1,1,1,0,0.22940557,0,-0.9772321
22,22,1,1,1,0,0.222362,0,-0.9904379
23,23,1,0,0,1,0.21945028,0,-0.99598414
24,24,0,1,0,1,0.21823561,0,0.16172771
25,25,0,1,0,1,0.55161375,0,0.6479429
26,26,0,0,1,1,0.6963749,0,0.8521432
27,27,0,0,1,1,0.74870175,0,0.9379032
28,28,0,0,1,1,0.76880383,0,0.97392064
29,29,0,0,1,1,0.77690357,0,0.98904717
30,30,0,0,1,1,0.78024435,0,0.9954001
31,31,0,0,1,1,0.7816367,0,0.9980681
32,32,1,1,1,1,0.7822195,0,-0.16085248
33,33,1,1,1,0,0.4486636,0,-0.6475753
34,34,0,0,1,1,0.30372468,0,0.30805224
35,35,0,1,0,0,0.5974023,0,0.7093962
36,36,1,1,1,0,0.7127594,0,-0.28208876
37,37,1,1,1,0,0.41062304,0,-0.69849205
38,38,1,1,1,0,0.2901091,0,-0.87337285
39,39,1,1,1,0,0.24621575,0,-0.9468192
40,40,1,1,1,0,0.22917211,0,-0.9776652
41,41,0,0,1,1,0.22226608,0,0.1694213
42,42,1,0,0,1,0.5540503,0,-0.5088671
43,43,0,1,0,0,0.34255672,0,0.36630684
44,44,0,0,1,1,0.6152143,0,0.7338619
