,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,-0.4439521
1,1,0,0,1,1,0.14820002,0,0.19709349
2,2,1,1,1,0,0.6848991,0,-0.33435872
3,3,1,1,1,0,0.21130364,0,-0.62987155
4,4,0,0,1,1,0.077190146,0,0.09371337
5,5,1,1,1,0,0.5912536,0,-0.391843
6,6,1,0,0,1,0.17602359,0,-0.6618356
7,7,1,1,1,1,0.06868529,0,-0.8119644
8,8,1,1,1,0,0.03922446,0,-0.8954432
9,9,1,1,1,0,0.028546063,0,-0.9418614
10,10,1,1,1,0,0.02388983,0,-0.96767217
11,11,1,1,1,0,0.021630254,0,-0.9820242
12,12,1,1,1,0,0.020465653,0,-0.9900046
13,13,1,1,1,0,0.019844873,0,-0.99444205
14,14,1,0,0,0,0.019507708,0,-0.9969095
15,15,1,1,1,0,0.019322665,0,-0.99828154
16,16,1,1,1,0,0.019220518,0,-0.9990445
17,17,1,0,0,1,0.019163948,0,-0.9994687
18,18,1,1,1,0,0.019132562,0,-0.99970454
19,19,1,1,1,0,0.019115133,0,-0.9998357
20,20,1,1,1,0,0.019105447,0,-0.9999086
21,21,1,1,1,0,0.019100064,0,-0.9999492
22,22,1,1,1,0,0.019097073,0,-0.99997175
23,23,1,1,1,0,0.019095408,0,-0.9999843
24,24,1,1,1,0,0.019094484,0,-0.99999124
25,25,1,0,0,1,0.019093968,0,-0.9999952
26,26,1,1,1,0,0.019093683,0,-0.9999973
27,27,1,0,0,1,0.019093523,0,-0.9999985
28,28,1,0,0,1,0.019093435,0,-0.99999917
29,29,1,1,1,1,0.019093387,0,-0.9999995
30,30,1,0,0,1,0.019093359,0,-0.99999976
31,31,1,1,1,1,0.019093344,0,-0.9999999
32,32,1,0,0,1,0.019093335,0,-0.99999994
33,33,1,1,1,0,0.019093331,0,-0.99999994
34,34,1,1,1,0,0.019093327,0,-1.0
35,35,1,1,1,0,0.019093325,0,-1.0
36,36,1,0,0,1,0.019093325,0,-1.0
37,37,0,0,1,1,0.019093325,0,-0.11209574
38,38,0,1,0,0,0.39136916,0,0.3816215
39,39,1,1,1,0,0.8180602,0,-0.23175229
40,40,1,1,1,0,0.2864059,0,-0.5728175
41,41,1,1,1,0,0.0947982,0,-0.7624661
42,42,1,1,1,1,0.04726983,0,-0.86791974
43,43,1,1,1,0,0.03171133,0,-0.92655706
44,44,1,1,1,0,0.025336737,0,-0.95916224
45,45,1,1,1,0,0.022351148,0,-0.97729224
46,46,1,0,0,0,0.02084268,0,-0.9873734
47,47,1,1,1,0,0.02004748,0,-0.992979
48,48,1,1,1,0,0.019618249,0,-0.996096
49,49,1,0,0,1,0.019383484,0,-0.9978292
50,50,1,1,1,1,0.019254137,1,-0.99879295
51,51,1,1,1,1,0.019182581,1,-0.9993288
52,52,1,1,1,1,0.019142905,1,-0.99962676
53,53,1,1,1,1,0.019120878,1,-0.99979246
54,54,1,1,1,1,0.01910864,1,-0.9998846
55,55,1,1,1,0,0.01910184,1,-0.9999358
56,56,1,1,1,1,0.019098058,1,-0.9999643
57,57,1,1,1,0,0.019095957,1,-0.99998015
58,58,1,1,1,1,0.019094788,1,-0.999989
59,59,1,1,1,0,0.019094137,1,-0.99999386
60,60,1,1,1,1,0.019093776,1,-0.9999966
61,61,1,1,1,1,0.019093577,1,-0.9999981
62,62,1,1,1,1,0.019093465,1,-0.9999989
63,63,1,1,1,1,0.019093402,1,-0.9999994
64,64,1,1,1,1,0.019093368,1,-0.9999997
65,65,1,1,1,1,0.019093348,1,-0.9999998
66,66,1,0,0,0,0.019093338,1,-0.9999999
67,67,1,1,1,0,0.019093333,1,-0.99999994
68,68,1,1,1,1,0.01909333,1,-0.99999994
