,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,0,0.5,1,0.1006974
1,1,0,1,0,1,0.5952561,1,0.19125482
2,2,0,1,0,1,0.67538244,1,0.27269337
3,3,0,0,1,1,0.73973554,1,0.34593126
4,4,0,1,0,0,0.7900362,1,0.41179428
5,5,0,1,0,1,0.8288419,1,0.47102505
6,6,0,1,0,1,0.8586758,1,0.52429146
7,7,0,0,1,0,0.8816741,1,0.5721941
8,8,0,0,1,0,0.89951783,1,0.615273
9,9,0,1,0,1,0.91348106,1,0.65401405
10,10,0,0,1,0,0.92451274,1,0.6888539
11,11,0,0,1,0,0.933315,1,0.7201855
12,12,0,0,1,0,0.94040745,1,0.7483621
13,13,0,0,1,0,0.9461764,1,0.77370137
14,14,0,0,1,0,0.9509109,1,0.79648906
15,15,0,0,1,0,0.9548289,1,0.8169821
16,16,0,0,1,1,0.95809644,1,0.8354115
17,17,0,1,0,1,0.9608408,1,0.85198516
18,18,0,1,0,1,0.96316093,1,0.86688983
19,19,0,0,1,0,0.9651341,1,0.8802937
20,20,0,0,1,0,0.9668212,1,0.8923478
21,21,0,0,1,0,0.9682709,1,0.9031881
22,22,0,1,0,1,0.9695221,1,0.9129368
23,23,0,0,1,0,0.97060645,1,0.9217039
24,24,0,0,1,0,0.97154963,1,0.9295881
25,25,0,0,1,0,0.97237265,1,0.93667835
26,26,0,0,1,0,0.973093,1,0.9430547
27,27,0,0,1,0,0.9737252,1,0.94878894
28,28,0,0,1,1,0.9742814,1,0.95394576
29,29,0,0,1,1,0.97477174,1,0.9585833
30,30,0,1,0,1,0.97520494,1,0.96275383
31,31,0,0,1,0,0.9755883,1,0.96650445
32,32,0,0,1,0,0.9759281,1,0.96987736
33,33,1,1,1,0,0.97622985,1,0.77151585
34,34,0,0,1,0,0.9505186,1,0.7945236
35,35,1,1,1,0,0.95450306,1,0.6138197
36,36,0,0,1,1,0.91304004,1,0.6527071
37,37,0,0,1,0,0.92416257,1,0.6876786
38,38,0,0,1,0,0.9330342,1,0.71912855
39,39,0,0,1,0,0.9401801,1,0.74741155
40,40,0,0,1,0,0.9459907,1,0.7728466
41,41,0,0,1,0,0.95075786,1,0.79572034
42,42,0,0,1,1,0.9547018,1,0.81629074
43,43,0,1,0,1,0.95799,1,0.8347898
44,44,0,0,1,0,0.9607511,1,0.851426
45,45,0,1,0,1,0.9630849,1,0.86638707
46,46,0,0,1,0,0.9650692,1,0.8798415
47,47,0,0,1,1,0.9667656,1,0.8919412
48,48,1,1,1,1,0.968223,1,0.70142764
49,49,0,1,0,1,0.93625087,1,0.73149306
50,50,0,0,1,1,0.9427891,0,0.75853103
51,51,0,0,1,1,0.9481261,0,0.78284633
52,52,0,1,0,0,0.95252055,0,0.80471313
53,53,0,1,0,0,0.9561684,0,0.824378
54,54,1,1,1,0,0.9592192,0,0.6406679
55,55,0,0,1,1,0.92086643,0,0.6768517
56,56,0,0,1,0,0.93039584,0,0.7093919
57,57,0,0,1,1,0.9380477,0,0.7386554
58,58,0,0,1,0,0.9442511,0,0.7649721
59,59,0,0,1,1,0.9493263,0,0.7886388
60,60,0,0,1,1,0.95351404,0,0.80992234
61,61,1,0,0,1,0.95699716,0,0.62766784
62,62,0,0,1,1,0.91716063,0,0.6651607
63,63,0,1,0,0,0.92743915,0,0.69887817
64,64,0,1,0,0,0.9356655,0,0.72920036
65,65,0,1,0,0,0.94231355,0,0.7564692
66,66,0,0,1,1,0.94773626,0,0.7809921
67,67,0,0,1,0,0.95219827,0,0.80304563
68,68,0,0,1,1,0.9558999,0,0.8228784
69,69,1,1,1,0,0.9589939,0,0.6393193
70,70,0,0,1,1,0.9204892,0,0.6756389
71,71,0,0,1,1,0.93009436,0,0.70830125
72,72,0,0,1,1,0.93780446,0,0.73767453
73,73,0,0,1,1,0.944053,0,0.76409
74,74,0,0,1,1,0.9491635,0,0.78784555
75,75,0,0,1,1,0.95337915,0,0.8092089
76,76,1,1,1,0,0.9568845,0,0.6270263
77,77,0,0,1,1,0.91697377,0,0.6645838
78,78,0,1,0,0,0.9272903,0,0.6983593
79,79,0,0,1,0,0.93554574,0,0.7287338
80,80,0,1,0,0,0.9422163,0,0.7560496
81,81,1,0,0,1,0.9476566,0,0.57921994
82,82,0,0,1,1,0.90192443,0,0.6215914
83,83,0,0,1,1,0.9153749,0,0.65969616
84,84,0,0,1,1,0.9260178,0,0.6939639
85,85,0,0,1,1,0.934523,0,0.7247809
86,86,0,0,1,1,0.94138634,0,0.75249475
87,87,0,0,1,1,0.94697696,0,0.7774179
88,88,0,0,1,1,0.9515712,0,0.79983133
89,89,0,0,1,1,0.95537794,0,0.8199878
90,90,0,0,1,1,0.95855623,0,0.83811456
91,91,0,0,1,1,0.96122855,0,0.854416
92,92,0,0,1,1,0.9634899,0,0.86907595
93,93,0,0,1,0,0.96541476,0,0.88225967
94,94,0,0,1,1,0.96706194,0,0.8941158
95,95,0,0,1,1,0.9684783,0,0.90477806
96,96,0,1,0,0,0.9697016,0,0.91436666
97,97,0,0,1,0,0.9707623,0,0.9229897
98,98,0,0,1,1,0.9716854,0,0.93074447
99,99,0,0,1,1,0.9724914,0,0.93771833
100,100,0,0,1,0,0.9731971,1,0.94398993
101,101,0,1,0,1,0.9738167,1,0.94962996
