,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,0,0.5,0,0.47506505
1,1,0,0,1,1,0.57023764,0,0.7244433
2,2,1,1,1,0,0.6061801,0,-0.09477946
3,3,0,0,1,1,0.48589745,0,0.425312
4,4,0,0,1,0,0.56296426,0,0.6983262
5,5,0,0,1,1,0.6024622,0,0.8416409
6,6,0,0,1,0,0.6227071,0,0.9168718
7,7,1,0,0,1,0.6331703,0,0.0062329588
8,8,1,1,1,0,0.5009277,0,-0.47179317
9,9,0,0,1,1,0.4302398,0,0.22740434
10,10,1,1,1,0,0.53379357,0,-0.35569257
11,11,1,1,1,0,0.44725826,0,-0.66178054
12,12,0,0,1,1,0.40276,0,0.12767334
13,13,0,0,1,0,0.51899284,0,0.5420853
14,14,1,1,1,0,0.579987,0,-0.19050556
15,15,0,0,1,1,0.47167692,0,0.37506205
16,16,1,1,1,0,0.5555907,0,-0.2781819
17,17,1,1,1,1,0.45869184,0,-0.62109244
18,18,0,0,1,1,0.40860015,0,0.14903194
19,19,0,1,0,1,0.52216625,0,0.5532971
20,20,1,1,1,0,0.5816121,0,-0.18462007
21,21,0,1,0,0,0.47255012,0,0.37815154
22,22,0,0,1,0,0.5560448,0,0.67357004
23,23,1,1,1,0,0.59892714,0,-0.12148463
24,24,0,0,1,1,0.481927,0,0.41129354
25,25,1,1,1,0,0.56090987,0,-0.25916272
26,26,0,0,1,1,0.46150446,0,0.3390215
27,27,1,1,1,0,0.5502869,0,-0.29710084
28,28,1,1,1,0,0.45589662,0,-0.63102365
29,29,1,1,1,1,0.40717223,0,-0.8063114
30,30,1,0,0,1,0.38224697,0,-0.8983261
31,31,1,1,1,1,0.36939785,0,-0.9466278
32,32,1,0,0,1,0.36272496,0,-0.9719831
33,33,1,1,1,0,0.359243,0,-0.9852929
34,34,1,0,0,1,0.3574211,0,-0.99227977
35,35,1,1,1,1,0.35646635,0,-0.99594736
36,36,0,1,0,0,0.35596564,0,-0.047742505
37,37,0,0,1,1,0.49289483,0,0.45000336
38,38,0,0,1,1,0.5665775,0,0.71128756
39,39,1,1,1,1,0.6043088,0,-0.10168538
40,40,1,0,0,1,0.48487052,0,-0.5284433
41,41,0,0,1,1,0.42199272,0,0.19766673
42,42,1,1,1,1,0.5293853,0,-0.3713029
43,43,0,0,1,1,0.44496194,0,0.2801552
44,44,1,1,1,0,0.54159987,0,-0.3280018
45,45,0,1,0,1,0.45133716,0,0.30288544
46,46,1,1,1,0,0.5449575,0,-0.3160699
47,47,1,1,1,0,0.45309678,0,-0.6409812
48,48,1,0,0,1,0.4057421,0,-0.8115385
