,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,1,-0.7859325
1,1,0,0,1,0,0.28583694,1,0.61768985
2,2,1,1,1,1,0.6725344,1,-0.6537052
3,3,1,0,0,0,0.31829208,1,-0.9258695
4,4,0,0,1,0,0.25374633,1,0.5877339
5,5,1,1,1,1,0.6648022,1,-0.66011775
6,6,1,0,0,0,0.31667316,1,-0.9272423
7,7,1,0,0,0,0.2534436,1,-0.98442495
8,8,1,1,1,1,0.241046,1,-0.9966659
9,9,1,0,0,0,0.23844652,1,-0.9992863
10,10,1,0,0,0,0.23789257,1,-0.99984723
11,11,1,1,1,0,0.2377741,1,-0.9999673
12,12,0,0,1,1,0.23774874,1,0.571872
13,13,1,1,1,0,0.6606715,1,-0.6635133
14,14,1,1,1,1,0.3158177,1,-0.9279691
15,15,1,1,1,1,0.25328338,1,-0.9845805
16,16,1,1,1,1,0.24101284,1,-0.9966992
17,17,1,1,1,1,0.23843949,1,-0.9992934
18,18,1,1,1,1,0.23789106,1,-0.9998487
19,19,1,0,0,0,0.23777378,1,-0.99996763
20,20,1,1,1,1,0.23774868,1,-0.9999931
21,21,1,1,1,1,0.2377433,1,-0.9999985
22,22,1,0,0,1,0.23774216,1,-0.9999997
23,23,1,1,1,1,0.2377419,1,-0.99999994
24,24,1,1,1,1,0.23774186,1,-1.0
25,25,0,0,1,0,0.23774184,1,0.57186496
26,26,0,0,1,1,0.6606696,1,0.90835017
27,27,0,0,1,0,0.7423691,1,0.9803808
28,28,0,0,1,0,0.758091,1,0.99580014
29,29,1,1,1,1,0.76137024,1,-0.57276404
30,30,1,1,1,1,0.33909556,1,-0.90854263
31,31,1,1,1,1,0.257588,1,-0.98042196
32,32,1,0,0,0,0.24190025,1,-0.99580896
33,33,1,1,1,1,0.23862787,1,-0.99910283
34,34,1,1,1,1,0.23793133,1,-0.99980795
35,35,1,1,1,1,0.23778239,1,-0.9999589
36,36,1,1,1,1,0.23775053,1,-0.9999912
37,37,1,1,1,1,0.2377437,1,-0.9999981
38,38,1,0,0,0,0.23774225,1,-0.9999996
39,39,1,1,1,1,0.23774193,1,-0.99999994
40,40,1,1,1,0,0.23774186,1,-1.0
41,41,1,1,1,1,0.23774184,1,-1.0
42,42,1,1,1,0,0.23774184,1,-1.0
43,43,1,1,1,0,0.23774184,1,-1.0
44,44,1,0,0,0,0.23774184,1,-1.0
45,45,1,0,0,0,0.23774184,1,-1.0
46,46,0,0,1,0,0.23774184,1,0.57186496
47,47,0,0,1,0,0.6606696,1,0.90835017
48,48,0,0,1,0,0.7423691,1,0.9803808
49,49,0,0,1,0,0.758091,1,0.99580014
50,50,0,0,1,1,0.76137024,0,0.9991009
51,51,0,1,0,0,0.7620683,0,0.99980754
52,52,0,1,0,0,0.7622175,0,0.9999588
53,53,0,0,1,1,0.76224947,0,0.9999912
54,54,0,0,1,1,0.7622563,0,0.9999981
55,55,0,0,1,1,0.76225775,0,0.9999996
56,56,1,1,1,0,0.76225805,0,-0.5718651
57,57,0,0,1,1,0.33933032,0,0.66351473
58,58,1,1,1,1,0.68418264,0,-0.6438955
59,59,1,1,1,0,0.32077715,0,-0.9237696
60,60,1,1,1,0,0.2542099,0,-0.98368156
61,61,0,0,1,1,0.24120449,0,0.5753582
62,62,0,0,1,1,0.66158146,0,0.90909797
63,63,0,0,1,1,0.7425357,0,0.9805408
64,64,0,1,0,0,0.7581251,0,0.9958344
65,65,0,0,1,1,0.7613775,0,0.9991083
66,66,0,0,1,1,0.7620698,0,0.9998091
67,67,0,1,0,1,0.7622179,0,0.9999591
68,68,0,0,1,1,0.7622495,0,0.99999124
69,69,0,1,0,0,0.7622563,0,0.99999815
70,70,0,0,1,1,0.76225775,0,0.9999996
71,71,1,1,1,0,0.76225805,0,-0.5718651
72,72,0,0,1,1,0.33933032,0,0.66351473
73,73,1,1,1,0,0.68418264,0,-0.6438955
74,74,0,1,0,0,0.32077715,0,0.64809537
75,75,0,0,1,1,0.680288,0,0.92466867
76,76,0,0,1,1,0.7459886,0,0.983874
77,77,0,0,1,1,0.75883657,0,0.99654794
78,78,0,0,1,0,0.76152855,0,0.999261
