,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,-0.4439521
1,1,1,1,1,0,0.14820002,0,-0.69081074
2,2,1,1,1,0,0.06173396,0,-0.828076
3,3,1,0,0,1,0.03690141,0,-0.904402
4,4,1,1,1,0,0.027583543,0,-0.94684297
5,5,1,1,1,0,0.02343649,0,-0.9704421
6,6,1,1,1,1,0.021400545,0,-0.98356444
7,7,1,1,1,0,0.020344378,0,-0.990861
8,8,1,0,0,1,0.019779358,0,-0.9949183
9,9,1,1,1,0,0.01947186,0,-0.9971743
10,10,1,1,1,0,0.019302908,0,-0.99842876
11,11,1,1,1,0,0.019209586,0,-0.9991263
12,12,1,1,1,1,0.019157887,0,-0.9995142
13,13,1,1,1,0,0.019129198,0,-0.9997299
14,14,1,1,1,0,0.019113263,0,-0.9998498
15,15,1,1,1,1,0.019104408,0,-0.9999165
16,16,1,1,1,0,0.019099487,0,-0.99995357
17,17,1,0,0,1,0.01909675,0,-0.9999742
18,18,1,1,1,0,0.019095229,0,-0.99998564
19,19,1,1,1,0,0.019094383,0,-0.999992
20,20,1,1,1,0,0.019093914,0,-0.9999956
21,21,1,1,1,0,0.019093651,0,-0.99999756
22,22,1,1,1,0,0.019093506,0,-0.9999986
23,23,1,0,0,0,0.019093426,0,-0.9999992
24,24,1,1,1,0,0.019093381,0,-0.9999996
25,25,1,1,1,0,0.019093355,0,-0.99999976
26,26,1,0,0,1,0.019093342,0,-0.9999999
27,27,1,1,1,0,0.019093335,0,-0.99999994
28,28,1,0,0,1,0.01909333,0,-0.99999994
29,29,1,1,1,0,0.019093327,0,-1.0
30,30,1,1,1,0,0.019093325,0,-1.0
31,31,1,1,1,0,0.019093325,0,-1.0
32,32,1,0,0,1,0.019093325,0,-1.0
33,33,1,1,1,0,0.019093325,0,-1.0
34,34,1,1,1,1,0.019093325,0,-1.0
35,35,1,1,1,0,0.019093325,0,-1.0
36,36,1,1,1,0,0.019093325,0,-1.0
37,37,0,0,1,1,0.019093325,0,-0.11209575
38,38,0,1,0,1,0.39136916,0,0.3816215
39,39,0,0,1,1,0.8180602,0,0.65615195
40,40,0,0,1,1,0.92986864,0,0.80880404
41,41,0,1,0,0,0.96030366,0,0.8936859
42,42,0,0,1,1,0.9712613,0,0.9408843
43,43,0,1,0,0,0.9760203,0,0.9671288
44,44,0,1,0,1,0.9783244,0,0.98172206
45,45,0,0,1,1,0.9795105,0,0.9898366
46,46,0,0,1,1,0.98014224,0,0.99434865
47,47,0,0,1,1,0.98048526,0,0.9968576
48,48,0,0,1,0,0.98067343,0,0.9982527
49,49,0,1,0,0,0.9807773,0,0.9990284
50,50,0,0,1,0,0.98083484,1,0.99945974
51,51,0,0,1,0,0.9808668,1,0.9996996
52,52,0,0,1,0,0.9808845,1,0.999833
53,53,0,0,1,0,0.9808943,1,0.99990714
54,54,0,0,1,0,0.9808998,1,0.9999483
55,55,0,0,1,0,0.98090285,1,0.9999713
56,56,0,0,1,0,0.9809046,1,0.999984
57,57,0,0,1,1,0.9809055,1,0.9999911
58,58,0,0,1,0,0.980906,1,0.99999505
59,59,0,0,1,1,0.9809063,1,0.99999726
60,60,0,0,1,0,0.9809065,1,0.99999845
61,61,0,0,1,0,0.98090655,1,0.99999917
62,62,0,0,1,0,0.9809066,1,0.9999995
63,63,0,0,1,0,0.98090667,1,0.99999976
64,64,0,0,1,0,0.98090667,1,0.9999999
65,65,0,1,0,1,0.98090667,1,0.99999994
66,66,0,0,1,0,0.98090667,1,0.99999994
67,67,0,1,0,1,0.98090667,1,1.0
68,68,0,0,1,0,0.98090667,1,1.0
69,69,0,0,1,0,0.98090667,1,1.0
70,70,0,0,1,0,0.98090667,1,1.0
71,71,0,0,1,1,0.98090667,1,1.0
72,72,0,0,1,1,0.98090667,1,1.0
73,73,0,0,1,0,0.98090667,1,1.0
74,74,0,0,1,0,0.98090667,1,1.0
75,75,0,0,1,0,0.98090667,1,1.0
76,76,0,0,1,1,0.98090667,1,1.0
77,77,0,0,1,0,0.98090667,1,1.0
78,78,0,0,1,0,0.98090667,1,1.0
79,79,0,0,1,0,0.98090667,1,1.0
80,80,0,0,1,0,0.98090667,1,1.0
81,81,0,0,1,0,0.98090667,1,1.0
82,82,0,1,0,1,0.98090667,1,1.0
