,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,-0.90452874
1,1,0,0,1,1,0.4700042,0,0.8181723
2,2,1,1,1,0,0.527138,0,-0.82641685
3,3,1,1,1,0,0.4725891,0,-0.9834278
4,4,1,0,0,1,0.46739492,0,-0.99841785
5,5,0,0,1,1,0.46689937,0,0.8092086
6,6,0,1,0,0,0.5268412,0,0.9817849
7,7,1,0,0,1,0.53255075,0,-0.8107965
8,8,0,1,0,0,0.4731062,0,0.827121
9,9,1,1,1,0,0.52743423,0,-0.8255625
10,10,1,1,1,0,0.4726174,0,-0.9833462
11,11,1,1,1,0,0.4673976,0,-0.99841005
12,12,0,0,1,1,0.46689963,0,0.8092093
13,13,0,0,1,1,0.5268413,0,0.981785
14,14,1,1,1,1,0.53255075,0,-0.8107965
15,15,1,1,1,0,0.4731062,0,-0.9819365
16,16,0,0,1,1,0.4674442,0,0.8107821
17,17,0,0,1,1,0.5268933,0,0.98193514
18,18,1,1,1,0,0.53255576,0,-0.8107822
19,19,1,0,0,1,0.47310668,0,-0.98193514
20,20,0,0,1,0,0.46744424,0,0.8107822
21,21,1,1,1,0,0.5268933,0,-0.8271224
22,22,0,0,1,1,0.47256574,0,0.82556236
23,23,0,1,0,0,0.5273826,0,0.9833462
24,24,1,1,1,0,0.53260237,0,-0.8106475
25,25,1,1,1,0,0.47311112,0,-0.98192227
26,26,1,1,1,0,0.4674447,0,-0.9982741
27,27,1,1,1,1,0.4669041,0,-0.99983525
28,28,1,1,1,1,0.46685252,0,-0.99998426
29,29,0,0,1,0,0.46684757,0,0.809059
30,30,1,1,1,0,0.5268363,0,-0.8272869
31,31,1,1,1,0,0.47256032,0,-0.98351085
32,32,0,0,1,1,0.46739215,0,0.81063175
33,33,1,1,1,0,0.5268884,0,-0.82713675
34,34,0,0,1,1,0.47256526,0,0.825561
35,35,0,0,1,1,0.52738255,0,0.9833461
36,36,1,1,1,1,0.53260237,0,-0.8106475
37,37,1,0,0,1,0.47311112,0,-0.98192227
38,38,0,0,1,1,0.4674447,0,0.8107834
39,39,0,0,1,0,0.5268934,0,0.98193526
40,40,0,1,0,0,0.53255576,0,0.99827534
41,41,0,0,1,1,0.53309596,0,0.9998354
42,42,0,1,0,0,0.5331475,0,0.99998426
43,43,1,1,1,0,0.5331524,0,-0.809059
44,44,0,0,1,0,0.47316372,0,0.8272869
45,45,0,0,1,1,0.5274397,0,0.98351085
46,46,1,1,1,0,0.53260785,0,-0.81063175
47,47,1,1,1,0,0.47311166,0,-0.9819208
48,48,0,0,1,0,0.46744472,0,0.81078357
49,49,0,0,1,0,0.5268934,0,0.98193526
50,50,0,0,1,0,0.53255576,1,0.99827534
51,51,0,0,1,0,0.53309596,1,0.9998354
52,52,1,1,1,1,0.5331475,1,-0.8090732
53,53,0,0,1,0,0.47316325,1,0.8272855
54,54,0,0,1,1,0.52743965,1,0.98351073
55,55,0,0,1,1,0.53260785,1,0.9984257
56,56,1,0,0,0,0.5331009,1,-0.8092078
57,57,1,1,1,1,0.4731588,1,-0.9817848
58,58,1,1,1,1,0.46744922,1,-0.998261
59,59,1,0,0,0,0.46690455,1,-0.999834
