,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,1,0.5,1,-0.86734253
1,1,1,1,1,1,0.16959889,1,-0.98240197
2,2,1,1,1,1,0.14194903,1,-0.99766546
3,3,1,1,1,1,0.1385782,1,-0.9996903
4,4,1,1,1,0,0.13813612,1,-0.99995893
5,5,1,1,1,1,0.13807756,1,-0.9999946
6,6,1,1,1,1,0.1380698,1,-0.9999993
7,7,1,1,1,1,0.13806877,1,-0.9999999
8,8,0,0,1,0,0.13806863,1,0.734685
9,9,1,0,0,0,0.7933963,1,-0.769881
10,10,1,1,1,1,0.19623731,1,-0.969473
11,11,1,1,1,1,0.14485757,1,-0.99595034
12,12,1,0,0,0,0.1389536,1,-0.9994628
13,13,1,0,0,1,0.13818574,1,-0.9999287
14,14,1,1,1,1,0.13808414,1,-0.9999905
15,15,0,0,1,0,0.13807067,1,0.73468626
16,16,0,0,1,1,0.7933967,1,0.9648042
17,17,0,0,1,1,0.85408,1,0.995331
18,18,0,0,1,1,0.86091065,1,0.99938065
19,19,0,0,1,0,0.8617963,1,0.99991786
20,20,0,0,1,0,0.8619135,1,0.9999891
21,21,1,1,1,1,0.861929,1,-0.73468643
22,22,0,0,1,0,0.20660326,1,0.76988083
23,23,1,1,1,1,0.8037626,1,-0.76521206
24,24,0,0,1,0,0.19758955,1,0.7658314
25,25,0,0,1,0,0.80259025,1,0.9689358
26,26,1,0,0,0,0.8550205,1,-0.7388059
27,27,1,0,0,1,0.20536931,1,-0.9653506
28,28,1,1,1,1,0.1457953,1,-0.9954035
29,29,1,1,1,1,0.13907348,1,-0.99939024
30,30,1,1,1,1,0.13820156,1,-0.9999191
31,31,1,0,0,0,0.13808624,1,-0.9999893
32,32,1,1,1,1,0.13807094,1,-0.99999857
33,33,1,1,1,0,0.13806891,1,-0.9999998
34,34,0,0,1,1,0.13806865,1,0.73468506
35,35,0,0,1,1,0.7933963,1,0.964804
36,36,0,0,1,0,0.85407996,1,0.995331
37,37,0,1,0,1,0.86091065,1,0.99938065
38,38,0,1,0,1,0.8617963,1,0.9999178
39,39,0,0,1,0,0.8619135,1,0.9999891
40,40,0,0,1,1,0.861929,1,0.99999857
41,41,0,0,1,1,0.8619311,1,0.9999998
42,42,0,0,1,0,0.8619313,1,1.0
43,43,0,0,1,0,0.8619314,1,1.0
44,44,0,1,0,1,0.8619314,1,1.0
45,45,0,0,1,0,0.8619314,1,1.0
46,46,0,0,1,0,0.8619314,1,1.0
47,47,0,0,1,0,0.8619314,1,1.0
48,48,0,1,0,0,0.8619314,1,1.0
49,49,0,0,1,1,0.8619314,1,1.0
50,50,0,0,1,1,0.8619314,0,1.0
51,51,1,1,1,0,0.8619314,0,-0.734685
52,52,1,1,1,0,0.20660369,0,-0.964804
53,53,1,1,1,0,0.14592004,0,-0.995331
54,54,1,1,1,0,0.13908938,0,-0.99938065
