,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,-0.408366
1,1,1,1,1,0,0.2298476,0,-0.6499692
2,2,1,0,0,1,0.12735403,0,-0.79290986
3,3,1,1,1,1,0.08724028,0,-0.8774784
4,4,1,1,1,0,0.069253445,0,-0.9275121
5,5,1,1,1,0,0.06029234,0,-0.9571137
6,6,1,1,1,0,0.055513553,0,-0.974627
7,7,1,0,0,1,0.05285644,0,-0.98498845
8,8,1,1,1,0,0.051341407,0,-0.99111867
9,9,1,1,1,0,0.050464496,0,-0.9947455
10,10,1,0,0,1,0.04995238,0,-0.99689126
11,11,1,0,0,1,0.049651716,0,-0.9981608
12,12,1,1,1,0,0.049474645,0,-0.99891186
13,13,1,1,1,0,0.049370162,0,-0.9993562
14,14,1,1,1,0,0.049308445,0,-0.9996191
15,15,1,1,1,0,0.049271967,0,-0.99977463
16,16,1,1,1,0,0.049250398,0,-0.99986666
17,17,1,1,1,0,0.049237642,0,-0.99992114
18,18,1,1,1,1,0.049230095,0,-0.9999533
19,19,1,1,1,0,0.049225632,0,-0.9999724
20,20,1,0,0,1,0.04922299,0,-0.99998367
21,21,1,1,1,0,0.049221426,0,-0.99999034
22,22,1,0,0,1,0.049220502,0,-0.9999943
23,23,1,1,1,0,0.049219955,0,-0.9999966
24,24,1,1,1,1,0.049219634,0,-0.999998
25,25,1,1,1,0,0.04921944,0,-0.9999988
26,26,1,0,0,1,0.04921933,0,-0.9999993
27,27,1,1,1,0,0.04921926,0,-0.9999996
28,28,1,1,1,0,0.04921922,0,-0.99999976
29,29,1,1,1,0,0.0492192,0,-0.9999999
30,30,1,1,1,0,0.049219184,0,-0.99999994
31,31,1,1,1,0,0.049219176,0,-0.99999994
32,32,1,1,1,1,0.049219172,0,-0.99999994
33,33,1,1,1,0,0.04921917,0,-1.0
34,34,1,1,1,0,0.049219165,0,-1.0
35,35,1,1,1,0,0.049219165,0,-1.0
36,36,1,0,0,1,0.049219165,0,-1.0
37,37,1,1,1,1,0.049219165,0,-1.0
38,38,1,0,0,1,0.049219165,0,-1.0
39,39,1,1,1,0,0.049219165,0,-1.0
40,40,1,1,1,1,0.049219165,0,-1.0
41,41,1,1,1,0,0.049219165,0,-1.0
42,42,1,1,1,0,0.049219165,0,-1.0
43,43,1,1,1,0,0.049219165,0,-1.0
44,44,1,1,1,1,0.049219165,0,-1.0
45,45,1,1,1,0,0.049219165,0,-1.0
46,46,1,1,1,1,0.049219165,0,-1.0
47,47,1,1,1,0,0.049219165,0,-1.0
48,48,1,0,0,1,0.049219165,0,-1.0
49,49,1,1,1,0,0.049219165,0,-1.0
50,50,1,1,1,1,0.049219165,1,-1.0
51,51,1,1,1,1,0.049219165,1,-1.0
52,52,1,1,1,0,0.049219165,1,-1.0
53,53,1,0,0,0,0.049219165,1,-1.0
54,54,1,1,1,0,0.049219165,1,-1.0
55,55,1,1,1,1,0.049219165,1,-1.0
56,56,1,1,1,0,0.049219165,1,-1.0
57,57,1,1,1,0,0.049219165,1,-1.0
58,58,1,1,1,1,0.049219165,1,-1.0
59,59,1,1,1,0,0.049219165,1,-1.0
60,60,1,1,1,1,0.049219165,1,-1.0
61,61,1,0,0,0,0.049219165,1,-1.0
62,62,1,1,1,0,0.049219165,1,-1.0
63,63,1,0,0,1,0.049219165,1,-1.0
64,64,1,1,1,1,0.049219165,1,-1.0
65,65,1,1,1,0,0.049219165,1,-1.0
66,66,1,0,0,0,0.049219165,1,-1.0
67,67,1,0,0,0,0.049219165,1,-1.0
68,68,1,1,1,1,0.049219165,1,-1.0
69,69,1,1,1,1,0.049219165,1,-1.0
70,70,1,1,1,0,0.049219165,1,-1.0
71,71,1,1,1,1,0.049219165,1,-1.0
72,72,0,1,0,0,0.049219165,1,-0.183268
73,73,1,1,1,1,0.3675698,1,-0.5167936
74,74,1,1,1,0,0.17796062,1,-0.71411866
75,75,1,0,0,0,0.10769492,1,-0.8308629
76,76,1,1,1,0,0.07869689,1,-0.89993274
77,77,1,1,1,1,0.06508867,1,-0.9407968
78,78,1,1,1,1,0.05810184,1,-0.9649734
79,79,1,1,1,1,0.05430588,1,-0.9792771
80,80,1,1,1,1,0.05217137,1,-0.9877396
81,81,1,1,1,1,0.050946094,1,-0.99274635
82,82,1,0,0,1,0.050234053,1,-0.99570847
83,83,1,1,1,1,0.049817234,1,-0.997461
84,84,1,1,1,0,0.049572177,1,-0.99849784
85,85,1,1,1,0,0.04942773,1,-0.9991113
86,86,1,1,1,1,0.049342457,1,-0.99947417
87,87,1,0,0,0,0.049292073,1,-0.9996889
88,88,1,1,1,0,0.049262285,1,-0.99981594
89,89,1,1,1,1,0.049244672,1,-0.9998911
90,90,1,1,1,1,0.049234252,1,-0.99993557
91,91,1,1,1,1,0.04922809,1,-0.9999619
92,92,1,1,1,1,0.049224444,1,-0.99997747
93,93,1,1,1,1,0.049222287,1,-0.99998665
94,94,1,1,1,0,0.049221013,1,-0.99999213
95,95,1,0,0,0,0.049220257,1,-0.99999535
96,96,1,1,1,1,0.04921981,1,-0.99999726
97,97,1,1,1,1,0.049219545,1,-0.9999984
98,98,1,1,1,1,0.04921939,1,-0.99999905
99,99,1,1,1,1,0.0492193,1,-0.9999994
100,100,1,1,1,0,0.049219243,0,-0.99999964
101,101,1,0,0,1,0.04921921,0,-0.9999998
102,102,1,0,0,1,0.04921919,0,-0.9999999
103,103,1,1,1,0,0.04921918,0,-0.99999994
104,104,1,1,1,0,0.049219172,0,-0.99999994
105,105,1,1,1,0,0.04921917,0,-1.0
106,106,1,0,0,1,0.04921917,0,-1.0
107,107,1,1,1,0,0.049219165,0,-1.0
108,108,1,1,1,0,0.049219165,0,-1.0
109,109,1,0,0,1,0.049219165,0,-1.0
110,110,1,1,1,0,0.049219165,0,-1.0
111,111,1,1,1,1,0.049219165,0,-1.0
112,112,1,1,1,0,0.049219165,0,-1.0
