,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,1,0.5,1,-0.52717566
1,1,0,0,1,1,0.15402201,1,0.27791417
2,2,1,1,1,1,0.71053624,1,-0.39577106
3,3,1,1,1,0,0.21775347,1,-0.7143058
4,4,1,1,1,1,0.090458564,1,-0.86491686
5,5,0,0,1,0,0.05761128,1,0.118221894
6,6,1,1,1,0,0.5943544,1,-0.47127745
7,7,0,0,1,1,0.17905238,1,0.30434418
8,8,0,1,0,1,0.72778034,1,0.671077
9,9,0,0,1,0,0.89737284,1,0.8444772
10,10,0,0,1,0,0.9386965,1,0.92646503
11,11,0,1,0,1,0.9522829,1,0.9652309
12,12,0,0,1,1,0.9576629,1,0.9835603
13,13,0,0,1,0,0.96000016,1,0.9922269
14,14,0,1,0,1,0.9610617,1,0.9963247
15,15,0,0,1,0,0.9615542,1,0.9982622
16,16,0,0,1,1,0.96178496,1,0.99917835
17,17,0,0,1,0,0.9618936,1,0.9996115
18,18,0,0,1,0,0.9619449,1,0.9998163
19,19,0,0,1,0,0.9619691,1,0.99991316
20,20,0,0,1,1,0.9619806,1,0.99995893
21,21,0,0,1,0,0.96198595,1,0.99998057
22,22,0,0,1,0,0.9619885,1,0.9999908
23,23,0,0,1,0,0.9619897,1,0.99999565
24,24,0,0,1,0,0.9619903,1,0.999998
25,25,0,0,1,1,0.9619906,1,0.99999905
26,26,0,1,0,1,0.9619907,1,0.9999995
27,27,0,0,1,0,0.9619908,1,0.99999976
28,28,0,0,1,0,0.9619908,1,0.9999999
29,29,0,0,1,0,0.9619908,1,0.99999994
30,30,0,0,1,0,0.96199083,1,1.0
31,31,0,0,1,0,0.96199083,1,1.0
32,32,0,0,1,0,0.96199083,1,1.0
33,33,0,0,1,0,0.96199083,1,1.0
34,34,0,0,1,0,0.96199083,1,1.0
35,35,0,0,1,0,0.96199083,1,1.0
36,36,0,0,1,0,0.96199083,1,1.0
37,37,0,0,1,0,0.96199083,1,1.0
38,38,0,0,1,0,0.96199083,1,1.0
39,39,0,0,1,0,0.96199083,1,1.0
40,40,0,0,1,0,0.96199083,1,1.0
41,41,0,0,1,1,0.96199083,1,1.0
42,42,0,0,1,0,0.96199083,1,1.0
43,43,0,0,1,0,0.96199083,1,1.0
44,44,0,1,0,1,0.96199083,1,1.0
45,45,0,0,1,0,0.96199083,1,1.0
46,46,0,0,1,0,0.96199083,1,1.0
47,47,0,0,1,0,0.96199083,1,1.0
48,48,0,0,1,1,0.96199083,1,1.0
49,49,0,0,1,0,0.96199083,1,1.0
50,50,0,0,1,0,0.96199083,0,1.0
51,51,0,0,1,0,0.96199083,0,1.0
52,52,0,0,1,1,0.96199083,0,1.0
53,53,0,0,1,1,0.96199083,0,1.0
54,54,0,0,1,1,0.96199083,0,1.0
55,55,0,0,1,0,0.96199083,0,1.0
56,56,0,0,1,1,0.96199083,0,1.0
57,57,0,1,0,0,0.96199083,0,1.0
58,58,0,0,1,1,0.96199083,0,1.0
59,59,0,0,1,1,0.96199083,0,1.0
60,60,0,0,1,1,0.96199083,0,1.0
61,61,0,0,1,1,0.96199083,0,1.0
62,62,0,0,1,1,0.96199083,0,1.0
63,63,0,0,1,1,0.96199083,0,1.0
64,64,0,0,1,1,0.96199083,0,1.0
65,65,1,1,1,0,0.96199083,0,-0.05435129
66,66,1,1,1,0,0.45620784,0,-0.55287427
67,67,1,1,1,0,0.1435104,0,-0.78858805
68,68,1,1,1,0,0.07255641,0,-0.90003926
69,69,1,0,0,1,0.051750366,0,-0.95273614
70,70,1,1,1,0,0.04400459,0,-0.9776525
71,71,1,1,1,0,0.040739354,0,-0.9894335
72,72,1,1,1,0,0.039277453,0,-0.99500394
73,73,1,1,1,0,0.038603876,0,-0.99763775
74,74,1,1,1,1,0.038289264,0,-0.99888307
75,75,1,1,1,0,0.038141366,0,-0.9994719
76,76,1,1,1,1,0.03807163,0,-0.9997503
77,77,1,1,1,0,0.038038697,0,-0.9998819
78,78,1,0,0,1,0.038023137,0,-0.99994415
79,79,1,1,1,0,0.038015783,0,-0.9999736
80,80,1,1,1,0,0.038012303,0,-0.99998754
81,81,1,1,1,0,0.03801066,0,-0.9999941
82,82,1,1,1,0,0.038009882,0,-0.9999972
83,83,1,1,1,0,0.038009517,0,-0.9999987
84,84,0,0,1,1,0.03800934,0,0.05435191
85,85,0,1,0,0,0.54379267,0,0.55287457
86,86,0,0,1,1,0.8564897,0,0.7885882
87,87,0,0,1,1,0.9274436,0,0.9000394
88,88,0,0,1,1,0.94824964,0,0.9527362
89,89,0,0,1,0,0.95599544,0,0.9776525
90,90,0,0,1,1,0.95926064,0,0.9894336
91,91,0,0,1,1,0.96072257,0,0.99500394
92,92,0,0,1,1,0.9613961,0,0.99763775
93,93,0,0,1,1,0.96171075,0,0.99888307
94,94,0,0,1,1,0.96185863,0,0.9994719
95,95,0,1,0,1,0.96192837,0,0.9997503
96,96,0,0,1,1,0.9619613,0,0.9998819
97,97,0,1,0,0,0.9619769,0,0.99994415
98,98,0,0,1,1,0.9619842,0,0.9999736
99,99,0,1,0,0,0.9619877,0,0.99998754
100,100,0,0,1,1,0.96198934,1,0.9999941
101,101,0,0,1,0,0.9619901,1,0.9999972
102,102,0,0,1,0,0.9619905,1,0.9999987
103,103,0,0,1,0,0.96199065,1,0.9999994
104,104,0,0,1,0,0.9619907,1,0.9999997
105,105,0,1,0,1,0.9619908,1,0.9999999
106,106,0,0,1,0,0.9619908,1,0.99999994
107,107,0,0,1,0,0.96199083,1,0.99999994
108,108,0,1,0,1,0.96199083,1,1.0
109,109,0,0,1,0,0.96199083,1,1.0
110,110,0,0,1,0,0.96199083,1,1.0
111,111,0,0,1,0,0.96199083,1,1.0
112,112,0,0,1,0,0.96199083,1,1.0
113,113,0,0,1,0,0.96199083,1,1.0
114,114,0,0,1,0,0.96199083,1,1.0
115,115,0,0,1,0,0.96199083,1,1.0
116,116,0,1,0,1,0.96199083,1,1.0
117,117,0,0,1,0,0.96199083,1,1.0
118,118,0,1,0,0,0.96199083,1,1.0
119,119,0,0,1,0,0.96199083,1,1.0
120,120,0,0,1,0,0.96199083,1,1.0
121,121,0,0,1,0,0.96199083,1,1.0
122,122,0,0,1,0,0.96199083,1,1.0
123,123,0,0,1,1,0.96199083,1,1.0
124,124,0,1,0,1,0.96199083,1,1.0
125,125,0,0,1,0,0.96199083,1,1.0
126,126,0,0,1,0,0.96199083,1,1.0
127,127,0,0,1,0,0.96199083,1,1.0
128,128,0,0,1,0,0.96199083,1,1.0
129,129,0,0,1,1,0.96199083,1,1.0
130,130,0,0,1,0,0.96199083,1,1.0
131,131,0,0,1,0,0.96199083,1,1.0
132,132,0,0,1,0,0.96199083,1,1.0
133,133,0,0,1,0,0.96199083,1,1.0
134,134,0,1,0,1,0.96199083,1,1.0
135,135,0,0,1,0,0.96199083,1,1.0
136,136,1,1,1,0,0.96199083,1,-0.05435129
137,137,0,0,1,0,0.45620784,1,0.501477
138,138,0,0,1,1,0.83484495,1,0.7642862
139,139,0,1,0,1,0.92197895,1,0.8885488
140,140,0,1,0,0,0.94639707,1,0.9473031
141,141,0,0,1,0,0.955251,1,0.97508365
142,142,0,0,1,0,0.958935,1,0.98821896
143,143,0,0,1,0,0.9605742,1,0.99442965
144,144,0,0,1,1,0.9613272,1,0.9973662
145,145,1,1,1,1,0.9616784,1,-0.055596616
146,146,1,1,1,1,0.45520976,1,-0.5534631
147,147,1,1,1,0,0.1432767,1,-0.78886646
148,148,1,1,1,1,0.0724959,1,-0.9001709
149,149,1,0,0,1,0.051729497,1,-0.95279837
150,150,1,1,1,0,0.043996133,0,-0.97768193
151,151,1,1,1,0,0.040735636,0,-0.9894475
152,152,1,1,1,0,0.039275758,0,-0.9950105
153,153,1,1,1,0,0.038603086,0,-0.99764085
154,154,0,0,1,1,0.038288895,0,0.055466752
155,155,1,1,1,0,0.5446862,0,-0.5009496
156,156,1,1,1,0,0.16539018,0,-0.76403683
157,157,1,0,0,1,0.078079015,0,-0.88843083
158,158,1,1,1,1,0.053622264,0,-0.9472474
159,159,1,0,0,1,0.044756737,0,-0.9750573
160,160,1,1,1,0,0.041068323,0,-0.98820645
161,161,1,1,1,0,0.039427344,0,-0.99442375
162,162,1,1,1,0,0.038673513,0,-0.9973634
163,163,1,1,1,0,0.03832192,0,-0.99875337
164,164,1,1,1,0,0.038156748,0,-0.99941057
165,165,1,0,0,1,0.03807889,0,-0.9997213
166,166,1,0,0,1,0.038042128,0,-0.9998682
167,167,1,1,1,0,0.038024757,0,-0.9999377
168,168,1,0,0,1,0.038016547,0,-0.99997056
169,169,1,1,1,1,0.038012665,0,-0.99998605
170,170,1,1,1,0,0.038010832,0,-0.99999344
171,171,1,1,1,0,0.038009964,0,-0.9999969
172,172,1,1,1,0,0.038009554,0,-0.9999985
173,173,1,1,1,0,0.03800936,0,-0.9999993
174,174,1,0,0,1,0.038009267,0,-0.99999964
175,175,1,1,1,0,0.038009223,0,-0.9999998
176,176,1,1,1,1,0.038009204,0,-0.99999994
177,177,1,1,1,0,0.038009193,0,-0.99999994
178,178,1,1,1,0,0.03800919,0,-1.0
179,179,1,1,1,0,0.03800919,0,-1.0
180,180,1,1,1,1,0.038009185,0,-1.0
181,181,1,1,1,0,0.038009185,0,-1.0
182,182,1,1,1,1,0.038009185,0,-1.0
183,183,1,1,1,1,0.038009185,0,-1.0
184,184,1,1,1,0,0.038009185,0,-1.0
185,185,1,1,1,0,0.038009185,0,-1.0
186,186,1,1,1,0,0.038009185,0,-1.0
187,187,1,0,0,1,0.038009185,0,-1.0
188,188,1,0,0,0,0.038009185,0,-1.0
189,189,1,1,1,0,0.038009185,0,-1.0
190,190,1,1,1,1,0.038009185,0,-1.0
191,191,1,1,1,0,0.038009185,0,-1.0
192,192,1,1,1,0,0.038009185,0,-1.0
193,193,1,1,1,0,0.038009185,0,-1.0
194,194,1,1,1,0,0.038009185,0,-1.0
195,195,1,1,1,0,0.038009185,0,-1.0
196,196,1,1,1,0,0.038009185,0,-1.0
197,197,1,1,1,0,0.038009185,0,-1.0
198,198,1,1,1,0,0.038009185,0,-1.0
199,199,1,1,1,0,0.038009185,0,-1.0
