,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,-0.46828496
1,1,1,1,1,0,0.37767646,0,-0.71727914
2,2,1,1,1,0,0.31756768,0,-0.84967303
3,3,1,1,1,1,0.2877843,0,-0.9200689
4,4,1,1,1,0,0.2726446,0,-0.95749944
5,5,1,1,1,0,0.26480043,0,-0.9774018
6,6,1,1,1,0,0.26068887,0,-0.9879842
7,7,0,0,1,1,0.2585196,0,-0.05704109
8,8,0,0,1,0,0.48479623,0,0.43795535
9,9,0,0,1,1,0.61469144,0,0.7011524
10,10,0,0,1,1,0.67869335,0,0.84109825
11,11,0,0,1,1,0.71033764,0,0.9155095
12,12,0,0,1,1,0.72639006,0,0.95507514
13,13,1,1,1,0,0.7346959,0,0.039542858
14,14,0,0,1,1,0.5105415,0,0.4893105
15,15,1,1,1,0,0.6275793,0,-0.20811121
16,16,1,1,1,0,0.44473943,0,-0.5789408
17,17,0,0,1,1,0.35036486,0,0.16045342
18,18,1,1,1,0,0.5426765,0,-0.38296947
19,19,1,1,1,0,0.3992877,0,-0.6719156
20,20,1,1,1,0,0.32814375,0,-0.8255526
21,21,1,1,1,1,0.29308552,0,-0.90724367
22,22,1,1,1,0,0.2753655,0,-0.9506801
23,23,1,0,0,1,0.26621875,0,-0.97377586
24,24,1,1,1,0,0.26143485,0,-0.9860562
25,25,1,1,1,1,0.25891393,0,-0.9925859
26,26,1,0,0,1,0.25757998,0,-0.9960578
27,27,1,0,0,1,0.25687253,0,-0.9979039
28,28,1,1,1,0,0.25649688,0,-0.99888545
29,29,1,1,1,0,0.2562973,0,-0.9994074
30,30,1,1,1,0,0.2561912,0,-0.9996849
31,31,1,1,1,0,0.2561348,0,-0.99983245
32,32,1,1,1,0,0.25610483,0,-0.9999109
33,33,1,0,0,0,0.25608888,0,-0.9999526
34,34,0,0,1,1,0.25608042,0,-0.06340489
35,35,1,1,1,1,0.48310125,0,-0.5019983
36,36,1,1,1,0,0.36926362,0,-0.735205
37,37,0,0,1,1,0.313439,0,0.077365406
38,38,0,0,1,1,0.5206157,0,0.5094213
39,39,1,1,1,0,0.6325783,0,-0.19741799
40,40,1,1,1,0,0.44755742,0,-0.57325506
41,41,0,0,1,1,0.3517463,0,0.16347662
42,42,1,1,1,0,0.5434766,0,-0.381362
43,43,1,0,0,1,0.39969897,0,-0.67106086
44,44,1,1,1,0,0.32834476,0,-0.8250981
45,45,1,1,1,0,0.29318595,0,-0.90700203
46,46,1,0,0,0,0.2754169,0,-0.95055157
47,47,1,1,1,0,0.2662455,0,-0.97370756
48,48,0,1,0,0,0.26144892,0,-0.049449973
49,49,1,1,1,1,0.48681855,0,-0.49457827
50,50,0,0,1,0,0.37110862,1,0.20531027
51,51,0,0,1,1,0.55452275,1,0.5774515
52,52,1,1,1,1,0.6492735,1,-0.1612453
53,53,1,1,1,1,0.45711392,1,-0.55402154
54,54,0,1,0,1,0.35643765,1,0.17370339
55,55,1,0,0,0,0.5461813,1,-0.37592426
56,56,0,1,0,1,0.40109128,1,0.26840037
57,57,0,0,1,0,0.57107705,1,0.6109975
58,58,1,1,1,1,0.6573763,1,-0.14340842
59,59,1,1,1,0,0.46183836,1,-0.54453737
60,60,1,0,0,0,0.35876125,1,-0.75782365
61,61,1,1,1,0,0.30827144,1,-0.8712312
62,62,0,0,1,0,0.28309494,1,0.0050382325
63,63,0,1,0,1,0.5013433,1,0.47096387
64,64,0,0,1,0,0.6229948,1,0.7187035
65,65,1,1,1,1,0.68276143,1,-0.086139485
66,66,1,1,1,1,0.47704938,1,-0.5140866
67,67,0,0,1,0,0.36626604,1,0.19493738
68,68,1,1,1,1,0.5517884,1,-0.36463383
69,69,1,1,1,0,0.40398717,1,-0.66216624
70,70,0,0,1,0,0.33044013,1,0.11620121
71,71,0,0,1,0,0.5309423,1,0.5300709
72,72,0,0,1,1,0.6376817,1,0.7501316
73,73,1,1,1,0,0.6899765,1,-0.0694287
74,74,1,1,1,0,0.48149717,1,-0.5052012
75,75,1,1,1,1,0.36846837,1,-0.7369081
76,76,1,0,0,0,0.31304827,1,-0.86011004
77,77,1,1,1,1,0.28550825,1,-0.9256184
78,78,0,0,1,0,0.27147248,1,-0.023880266
79,79,0,0,1,0,0.49363333,1,0.45558748
80,80,1,1,1,1,0.6191355,1,-0.22604226
81,81,0,0,1,0,0.44002214,1,0.3480949
82,82,0,0,1,0,0.59175867,1,0.6533722
83,83,1,1,1,1,0.66748154,1,-0.12087711
84,84,0,0,1,0,0.46781594,1,0.4040128
85,85,0,0,1,0,0.6060829,1,0.68310463
86,86,0,0,1,1,0.67448163,1,0.83150196
87,87,0,1,0,1,0.70822734,1,0.91040707
88,88,0,0,1,0,0.72530717,1,0.95236206
89,89,0,0,1,0,0.7341315,1,0.97467023
90,90,0,0,1,1,0.73874927,1,0.9865318
91,91,0,1,0,1,0.74118334,1,0.99283874
92,92,0,0,1,1,0.7424716,1,0.9961923
93,93,0,0,1,1,0.7431548,1,0.99797535
94,94,0,0,1,0,0.74351764,1,0.9989235
95,95,0,0,1,0,0.74371046,1,0.9994276
96,96,0,0,1,1,0.7438129,1,0.99969566
97,97,0,0,1,0,0.7438674,1,0.9998382
98,98,0,0,1,0,0.74389637,1,0.99991393
99,99,1,1,1,0,0.74391174,1,0.06338432
100,100,0,0,1,1,0.51689327,0,0.50198734
101,101,1,1,1,0,0.63073367,0,-0.20137073
102,102,1,1,1,0,0.44651535,0,-0.57535684
103,103,0,0,1,1,0.35123536,0,0.16235909
104,104,0,1,0,0,0.5431808,0,0.5546137
105,105,0,1,0,1,0.6437072,0,0.76318145
106,106,0,0,1,0,0.69294566,0,0.87408
107,107,1,1,1,1,0.71752125,0,-0.0035234836
108,108,0,0,1,1,0.49906057,0,0.46641147
