,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,-0.32022455
1,1,1,0,0,0,0.24487121,0,-0.53790534
2,2,1,1,1,1,0.13105202,0,-0.6858794
3,3,1,1,1,1,0.08225619,0,-0.7864685
4,4,1,1,1,0,0.059198923,0,-0.85484654
5,5,1,1,1,0,0.047142155,0,-0.90132827
6,6,1,1,1,0,0.040319566,0,-0.93292534
7,7,1,0,0,1,0.03623286,0,-0.9544043
8,8,1,1,1,0,0.03368557,0,-0.96900517
9,9,1,0,0,1,0.03205359,0,-0.9789305
10,10,1,1,1,1,0.03098813,0,-0.9856775
11,11,1,1,1,1,0.030283518,0,-0.9902639
12,12,1,1,1,0,0.029813426,0,-0.9933816
13,13,1,1,1,0,0.029497916,0,-0.995501
14,14,1,1,1,0,0.02928529,0,-0.9969417
15,15,1,1,1,0,0.029141601,0,-0.99792105
16,16,1,1,1,0,0.029044317,0,-0.9985868
17,17,1,1,1,0,0.028978365,0,-0.9990393
18,18,1,1,1,0,0.028933614,0,-0.999347
19,19,1,0,0,0,0.028903233,0,-0.99955606
20,20,1,0,0,1,0.028882599,0,-0.9996982
21,21,1,1,1,0,0.02886858,0,-0.99979484
22,22,1,1,1,0,0.028859055,0,-0.9998605
23,23,1,1,1,0,0.02885258,0,-0.9999052
24,24,1,1,1,0,0.02884818,0,-0.99993557
25,25,1,1,1,0,0.02884519,0,-0.9999562
26,26,1,1,1,0,0.028843157,0,-0.9999702
27,27,1,1,1,0,0.028841775,0,-0.99997973
28,28,1,1,1,0,0.028840836,0,-0.99998623
29,29,1,0,0,1,0.028840197,0,-0.99999064
30,30,1,1,1,0,0.028839763,0,-0.9999936
31,31,1,0,0,1,0.028839469,0,-0.99999565
32,32,1,1,1,0,0.028839268,0,-0.9999971
33,33,1,1,1,0,0.028839132,0,-0.999998
34,34,1,1,1,0,0.028839039,0,-0.9999986
35,35,1,1,1,0,0.028838975,0,-0.9999991
36,36,1,1,1,0,0.028838933,0,-0.99999934
