,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,-0.4145521
1,1,1,1,1,0,0.46342692,0,-0.6572507
2,2,1,0,0,1,0.44217145,0,-0.79933816
3,3,1,1,1,1,0.4298201,0,-0.88252294
4,4,0,0,1,1,0.4226283,0,-0.10211914
5,5,0,0,1,1,0.4909756,0,0.35476664
6,6,0,0,1,1,0.5313136,0,0.6222495
7,7,0,0,1,1,0.55477434,0,0.77884674
8,8,1,1,1,0,0.56840366,0,0.041422125
9,9,0,0,1,1,0.50366086,0,0.43880257
10,10,1,1,1,0,0.5387042,0,-0.15765603
11,11,1,1,1,0,0.4860698,0,-0.5068515
12,12,1,1,1,0,0.45532343,0,-0.7112872
13,13,0,0,1,1,0.4374649,0,-0.0018695444
14,14,1,0,0,1,0.49983478,0,-0.4156466
15,15,1,1,1,0,0.4633307,0,-0.6578915
16,16,0,0,1,1,0.44211558,0,0.029390858
17,17,1,1,1,0,0.5025976,0,-0.39734527
18,18,0,0,1,1,0.46493986,0,0.18192711
19,19,1,1,1,0,0.51607335,0,-0.3080432
20,20,1,0,0,0,0.47280172,0,-0.59489536
21,21,1,1,1,0,0.44761547,0,-0.76283234
22,22,1,1,1,0,0.43298575,0,-0.8611507
23,23,0,0,1,1,0.42447308,0,-0.08960679
24,24,0,0,1,1,0.49208114,0,0.36209196
25,25,1,1,1,0,0.5319584,0,-0.20256609
26,26,1,1,1,0,0.48210466,0,-0.533144
27,27,0,0,1,0,0.4530192,0,0.10242405
28,28,1,1,1,1,0.5090513,0,-0.35458812
29,29,0,0,1,1,0.4687021,0,0.20695919
30,30,0,0,1,1,0.5182831,0,0.53571594
31,31,0,0,1,1,0.5472061,0,0.72818583
32,32,0,0,1,1,0.5640047,0,0.840867
33,33,1,1,1,1,0.5737742,0,0.077731736
34,34,0,0,1,1,0.50686955,0,0.46005997
35,35,1,1,1,0,0.54057115,0,-0.14521094
36,36,0,0,1,1,0.48716894,0,0.32953864
37,37,0,1,0,1,0.5290921,0,0.6074798
38,38,0,1,0,1,0.55348426,0,0.77019984
39,39,0,0,1,1,0.5676536,0,0.865464
40,40,0,0,1,0,0.5758994,0,0.92123616
41,41,0,0,1,1,0.58070767,0,0.9538879
42,42,1,1,1,0,0.58351564,0,0.1438996
43,43,1,1,1,0,0.5127152,0,-0.33030635
44,44,1,1,1,1,0.4708403,0,-0.6079292
45,45,1,1,1,0,0.44647646,0,-0.770463
46,46,0,1,0,0,0.4323236,0,-0.03651388
47,47,1,0,0,1,0.49677292,0,-0.43592906
48,48,0,0,1,0,0.4615482,0,0.15933833
49,49,1,1,1,0,0.51407874,0,-0.32126778
50,50,0,0,1,1,0.4716365,1,0.22646652
51,51,0,0,1,0,0.52000463,1,0.5471364
52,52,0,0,1,0,0.54820627,1,0.734872
53,53,0,1,0,1,0.56458586,1,0.84478134
54,54,0,1,0,1,0.5741126,1,0.90912753
55,55,1,1,1,1,0.579665,1,0.11769476
56,56,1,1,1,1,0.5104005,1,-0.34564793
57,57,1,1,1,1,0.46948925,1,-0.61691093
58,58,0,0,1,1,0.44569188,1,0.05338285
59,59,0,0,1,0,0.5047179,1,0.44580495
60,60,1,1,1,1,0.53931934,1,-0.1535565
61,61,1,1,1,0,0.48643187,1,-0.5044514
62,62,1,1,1,0,0.45553386,1,-0.7098821
63,63,1,0,0,0,0.43758714,1,-0.8301511
64,64,1,1,1,0,0.4271525,1,-0.9005623
65,65,0,0,1,0,0.42107293,1,-0.11268025
66,66,1,1,1,1,0.4900425,1,-0.4805205
67,67,0,0,1,1,0.45763296,1,0.13323236
68,68,1,0,0,1,0.51177305,1,-0.3365515
69,69,1,1,1,1,0.47029027,1,-0.61158544
70,70,1,1,1,1,0.44615704,1,-0.7726035
71,71,0,0,1,0,0.43213788,1,-0.037767038
72,72,0,0,1,1,0.49666217,1,0.39244145
73,73,1,1,1,1,0.53462887,1,-0.18479805
74,74,0,0,1,0,0.48367316,1,0.30636245
75,75,1,1,1,0,0.5270502,1,-0.23519282
76,76,1,1,1,0,0.4792254,1,-0.5522452
77,77,0,0,1,0,0.45134646,1,0.091241255
78,78,0,0,1,1,0.5080633,1,0.4679691
79,79,1,1,1,1,0.5412655,1,-0.14058055
80,80,1,0,0,0,0.48757792,1,-0.49685466
81,81,0,0,1,0,0.45620003,1,0.12366954
82,82,1,1,1,0,0.5109283,1,-0.34215
83,83,0,0,1,0,0.46979725,1,0.21424107
84,84,1,1,1,1,0.5189258,1,-0.28912508
85,85,0,0,1,0,0.47446907,1,0.2452844
86,86,1,0,0,1,0.5216649,1,-0.27095082
87,87,0,1,0,1,0.4760714,1,0.25592446
88,88,0,0,1,1,0.52260345,1,0.56438255
89,89,0,0,1,0,0.5497159,1,0.74496865
90,90,1,1,1,1,0.5654631,1,0.021588273
91,91,0,0,1,0,0.501908,1,0.4271909
92,92,1,0,0,1,0.53768396,1,-0.16445406
93,93,0,0,1,0,0.4854695,1,0.3182728
94,94,1,1,1,0,0.52809966,1,-0.22821994
95,95,0,1,0,0,0.47984064,1,0.2809412
96,96,0,0,1,0,0.5248095,1,0.5790285
97,97,1,1,1,1,0.5509972,1,-0.07556104
98,98,0,0,1,0,0.49332222,1,0.37031502
99,99,0,0,1,0,0.5326822,1,0.63135225
100,100,0,0,1,1,0.55556905,0,0.78417593
101,101,1,0,0,0,0.5688658,0,0.044542093
102,102,0,0,1,0,0.5039366,0,0.44062915
103,103,1,0,0,1,0.5388647,0,-0.15658666
104,104,0,0,1,0,0.48616424,0,0.32287875
105,105,1,1,1,0,0.5285054,0,-0.22552338
106,106,0,0,1,0,0.48007858,0,0.28251988
107,107,1,1,1,0,0.52494866,0,-0.24915141
108,108,0,0,1,1,0.47799397,0,0.26868692
109,109,1,0,0,1,0.52372897,0,-0.2572499
110,110,1,1,1,1,0.47727966,0,-0.5651585
111,111,1,1,1,0,0.45021623,0,-0.74542296
112,112,0,1,0,0,0.4344974,0,-0.021854233
113,113,0,0,1,1,0.4980685,0,0.40175757
